X,Y,OBJECTID,CreatedBy,CreatedDate,LastEditor,LastUpdate,FacilityID,DataSource,ProjectNumber,InstallDate,LifecycleStatus,Location,SymbolRotation,HydrantType,Elevation,Manufacturer,Style,year_manufactured,BarrelDiameter,SeatDiameter,Comments,nozzle_color,MaintainedBy,InstallType
-89.501943969072187,43.04244695655786,2205,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-2763-5,,,,ACT,"9 Mt Vernon Ct Mt Vernon Ct, 53719",231.2833,,1049,MUELLER,Mueller 87,,5,,,Blue,MADISON WATER UTILITY,
-89.504383912129242,43.043536313803671,2207,,,WUJAG,2018-10-01T18:15:26.000Z,HYDR-2663-9,FASB,,,ACT,"NEW WASHBURN WAY & GAMMON RD,S",57.2111,,1047,MUELLER,Mueller 85,1985,5,,,blue,MADISON WATER UTILITY,
-89.492750548802348,43.046159291250859,2210,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-2962-1,FLD,,,ACT,LAURIE DR & SCHROEDER RD,180.67174523,,1024,,Pacer,1991,5,,,blue,MADISON WATER UTILITY,
-89.496833808269798,43.038077726978926,2213,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-2865-2,,,,ACT,"6718 Jacobs Way Jacobs Way, 53711",90.7225,,1048,MUELLER,Mueller,1985,5,,,blue,MADISON WATER UTILITY,
-89.490809523785501,43.038025027782567,2214,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-2965-4,,,,ACT,LUCY LN & BETTYS LN,359.60367934,,1035,WATEROUS,WB-59,1968,5,,,blue,MADISON WATER UTILITY,
-89.495174125978664,43.037705998833118,2216,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-2865-3,,,,ACT,"6630 Jacobs Way Jacobs Way, 53711",72.3243,,1052,MUELLER,Mueller,1983,5,,,blue,MADISON WATER UTILITY,
-89.494721015204533,43.038589595642506,2218,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-2865-1,,,,ACT,"6526 Bettys Ln Bettys Ln, 53711",88.2145,,1064,MUELLER,Mueller,1978,5,,,blue,MADISON WATER UTILITY,
-89.485459002954201,43.036812821685238,2219,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-3065-4,,,,ACT,"1506 Lynndale Rd Lynndale Rd, 53711",299.10307547,,1026,CLOW,Eddy,,5,,,blue,MADISON WATER UTILITY,
-89.496076083596634,43.048812617986187,2220,,,WUPTB,2018-10-19T18:24:39.000Z,HYDR-2860-4,,,,ACT,"6599 Watts Rd Watts Rd, 53719",350.6887,,1020,KENNEDY,K-11,1983,5,,,blue,MADISON WATER UTILITY,
-89.513785571676834,43.044853408169672,2221,,,WUJAG,2018-10-01T18:15:25.000Z,HYDR-2462-5,FASB,,,ACT,"99 La Pointe Ter La Pointe Ter, 53719",181.0542964,,1161,MUELLER,Mueller,1989,5,,,blue,MADISON WATER UTILITY,
-89.513091319264788,43.043749618116912,2222,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-2562-1,FLD,,,ACT,"7509 Welton Dr Welton Dr, 53719",89.518,,1173,CLOW,Clow 2500,1987,5,,,blue,MADISON WATER UTILITY,
-89.490104267250473,43.034664156514772,2223,,,WUPTB,2017-08-31T16:19:39.000Z,HYDR-2966-6,FLD,,,ACT,LOMAX LN & STARR CT,268.0753,,1024,KENNEDY,K-11,1967,5,,,blue,MADISON WATER UTILITY,
-89.517896152570785,43.043498421818569,2224,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2463-1,,,,ACT,"HIGH POINT RD,S & WELTON DR,1ST S OF",359.00346423,,1165,MUELLER,Mueller,1987,5,,,blue,MADISON WATER UTILITY,
-89.508899187307605,43.046819446271051,2225,,,WUJAG,2018-06-20T14:23:13.000Z,HYDR-2561-9,FASB,,,ACT,"7302 W Valley Ridge Dr Valley Ridge Dr W, 53719",268.915,,1118,MUELLER,Mueller,1989,5,,,blue,MADISON WATER UTILITY,
-89.511330138467514,43.046508908545277,2226,,,WUJAG,2018-06-20T14:23:13.000Z,HYDR-2561-7,FASB,,,ACT,"VALLEY RIDGE DR,W & O.L.4",179.61684397,,1132,MUELLER,Mueller,1990,5,,,blue,MADISON WATER UTILITY,
-89.523695605583711,43.057672720417465,2227,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2257-1,,,,ACT,"452 Commerce Dr Commerce Dr, 53719",16.1202,,1063,,Pacer,1988,5,,,blue,MADISON WATER UTILITY,
-89.506224411031155,43.068492234811842,2228,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2652-6,,,,ACT,"99 Southwick Cir Southwick Cir, 53717",33.7754222,,1065,KENNEDY,K-11,1978,5,,,blue,MADISON WATER UTILITY,
-89.504626519948758,43.068385995315062,2229,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2652-4,,,,ACT,COLONY DR & MILLSTONE RD,243.3201,,1078,WATEROUS,WB-59,1969,5,,,blue,MADISON WATER UTILITY,
-89.503054867846785,43.068327265788398,2230,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2652-5,,,,ACT,COLONY DR & 1ST W OF GAMMON RD,272.3398,,1067,WATEROUS,WB-59,1969,5,,,blue,MADISON WATER UTILITY,
-89.504914776470656,43.069706454692316,2232,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2652-2,,,,ACT,"99 Colony Cir Colony Cir, 53717",18.34786024,,1075,WATEROUS,WB-59,1968,5,,,blue,MADISON WATER UTILITY,
-89.507578460418912,43.069300631624444,2233,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2552-5,,,,ACT,"7226 Colony Dr Colony Dr, 53717",98.6602,,1045,WATEROUS,WB-59,1978,5,,,blue,MADISON WATER UTILITY,
-89.502950993098878,43.065645674125655,2235,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2653-4,,,,ACT,"TREE LN & GAMMON RD,S",90.8601,,1046,WATEROUS,WB-59,1974,5,,,blue,MADISON WATER UTILITY,
-89.507524982458051,43.067571950806759,2236,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2653-1,,,,ACT,"50 Millstone Rd Millstone Rd, 53717",90.71070129,,1055,WATEROUS,WB-59,1969,5,,,blue,MADISON WATER UTILITY,
-89.505969016186796,43.067588868119927,2237,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2653-2,,,,ACT,"26 Millstone Rd Unit 108 Millstone Rd, 53717",90.79181697,,1070,KENNEDY,K-11,1978,5,,,blue,MADISON WATER UTILITY,
-89.504736045954786,43.072923734081542,2240,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2650-5,,,,ACT,"99 Springwood Cir Springwood Cir, 53717",274.40317465,,1052,MUELLER,Mueller,1988,5,,,Green,MADISON WATER UTILITY,
-89.503737179598929,43.072751558900073,2241,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2651-5,,,,ACT,"406 Walnut Grove Dr Walnut Grove Dr, 53717",180.17076859,,1055,WATEROUS,WB-59,1989,5,,,blue,MADISON WATER UTILITY,
-89.503638666981672,43.071616799789155,2242,,,WUJAG,2018-01-19T16:03:34.000Z,HYDR-2651-7,FASB,,,ACT,WALNUT GROVE DR & FARMINGTON WAY,20.917,,1080,WATEROUS,WB-59,1988,5,,,blue,MADISON WATER UTILITY,
-89.50379903172221,43.070633945553084,2243,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2651-9,,,,ACT,ROUND HILL CIR & END OF CUL-DU-SAC,293.96227502,,1087,WATEROUS,WB-59,1985,5,,,Green,MADISON WATER UTILITY,
-89.505095112152048,43.071026706747411,2244,,,WUJAG,2018-01-19T16:03:34.000Z,HYDR-2651-6,FASB,,,ACT,FARMINGTON CT & FARMINGTON WAY,9.9825,,1064,WATEROUS,WB-59,1978,5,,,blue,MADISON WATER UTILITY,
-89.506228674938555,43.071181018140123,2245,,,WUJAG,2018-01-19T16:03:34.000Z,HYDR-2651-3,FASB,,,ACT,STONECREST CIR & FARMINGTON WAY,181.2388,,1049,WATEROUS,WB-59,1975,5,,,blue,MADISON WATER UTILITY,
-89.506940663087221,43.07197036064796,2246,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2651-2,,,,ACT,HARWOOD CIR N & END OF CUL-DU-SAC,298.14107019,,1049,KENNEDY,K-11,1974,5,,,blue,MADISON WATER UTILITY,
-89.504818988920874,43.072175931742962,2247,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2651-4,,,,ACT,STONECREST CIR & END OF CUL-DU-SAC,32.69584936,,1086,WATEROUS,WB-59,1975,5,,,blue,MADISON WATER UTILITY,
-89.506433791421657,43.072755244877776,2248,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2651-1,,,,ACT,OXWOOD CIR & END OF CUL-DU-SAC,61.20058245,,1046,WATEROUS,WB-59,1973,5,,,blue,MADISON WATER UTILITY,
-89.506516299824199,43.064261592645323,2249,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2654-2,,,,ACT,TREE LN & 3RD W OF GAMMON,136.1191,,1071,CLOW,Eddy,1972,5,,,blue,MADISON WATER UTILITY,
-89.505418620111257,43.060919952973777,2250,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2655-6,,,,ACT,"7100 Mineral Point Rd Mineral Point Rd, 53717",174.7646,,1049,WATEROUS,WB-59,1978,5,,,blue,MADISON WATER UTILITY,
-89.505275859570631,43.062507562484313,2251,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2655-4,,,,ACT,MINERAL POINT RD & 600 FT N OF IN ESMNT,65.63201999,,1049,WATEROUS,WB-59,1978,5,,,blue,MADISON WATER UTILITY,
-89.506707029914068,43.061592242706695,2252,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2655-3,,,,ACT,"WESTFIELD RD,S & 1ST W OF WESTFIELD IN EAS",353.29814649,,1058,MUELLER,Mueller,1980,5,,,blue,MADISON WATER UTILITY,
-89.489645887246482,43.066645819041717,2253,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2953-4,,,,ACT,"6402 Keelson Dr Keelson Dr, 53705",90.34265433,,994,WATEROUS,WB-59,1964,5,,,blue,MADISON WATER UTILITY,
-89.491946068611028,43.066632734166774,2254,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2953-3,,,,ACT,KEELSON DR & QUARTERDECK DR,90.48568403,,1029,KENNEDY,K-11,1968,5,,,blue,MADISON WATER UTILITY,
-89.492165423741383,43.067375635043888,2255,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2953-2,,,,ACT,QUARTERDECK DR & INNER DR,179.55079024,,1019,WATEROUS,WB-59,1965,5,,,blue,MADISON WATER UTILITY,
-89.489508903312924,43.067636398934937,2256,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2953-1,,,,ACT,JETTY DR & INNER DR,179.6711,,982,WATEROUS,WB-59,1965,5,,,blue,MADISON WATER UTILITY,
-89.489470927025906,43.06853266957031,2257,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2952-4,,,,ACT,JETTY DR & SHENANDOAH WAY,167.8835,,974,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.49126778194389,43.068480495945231,2258,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2952-2,,,,ACT,"6418 Shenandoah Way Shenandoah Way, 53705",89.95203935,,994,WATEROUS,WB-59,1966,5,,,blue,MADISON WATER UTILITY,
-89.488923811387409,43.069225596126465,2259,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2952-5,,,,ACT,JETTY DR & OZARK TRL,132.4535,,977,WATEROUS,WB-59,1966,5,,,blue,MADISON WATER UTILITY,
-89.49052410290453,43.069683435785336,2260,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2952-3,,,,ACT,"114 Ozark Trl Ozark Trl, 53705",257.68425562,,1012,KENNEDY,K-11,1966,5,,,blue,MADISON WATER UTILITY,
-89.492245938875442,43.069992654524796,2261,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2952-1,,,,ACT,BLUE RIDGE CT & END OF CUL-DU-SAC,306.6642598,,1041,KENNEDY,K-11,1966,5,,,blue,MADISON WATER UTILITY,
-89.488141112237898,43.069615112720328,2262,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2952-6,,,,ACT,NATCHEZ TRCE & JETTY DR,22.38282607,,979,WATEROUS,WB-59,1967,5,,,blue,MADISON WATER UTILITY,
-89.499017099313505,43.070702456785988,2263,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2751-5,,,,ACT,"301 Everglade Dr Everglade Dr, 53717",2.2811,,1077,WATEROUS,WB-59,1974,5,,,blue,MADISON WATER UTILITY,
-89.500975528102032,43.0704337538061,2264,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2751-2,,,,ACT,ACADIA CT & 1ST W OF ACADIA DR,91.93212501,,1080,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.499022079928679,43.072916227957748,2265,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2750-4,,,,ACT,"YELLOWSTONE DR,N & EVERGLADE DR",89.6676,,1067,WATEROUS,WB-59,1972,5,,,blue,MADISON WATER UTILITY,
-89.497876286005294,43.072938076558202,2266,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2750-5,,,,ACT,"ISLE ROYAL DR & YELLOWSTONE DR,N",358.4936557,,1068,WATEROUS,WB-59,1964,5,,,blue,MADISON WATER UTILITY,
-89.502371323483501,43.073426815393326,2267,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2750-1,,,,ACT,"502 N Gammon Rd Gammon Rd N, 53717",358.9022,,1078,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.497259853023564,43.074213454126117,2268,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2850-1,,,,ACT,ISLE ROYAL DR & CARLSBAD DR,359.47609022,,1036,WATEROUS,WB-59,1973,5,,,blue,MADISON WATER UTILITY,
-89.49821968595792,43.07440743448727,2269,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2750-3,,,,ACT,CARLSBAD DR & EVERGLADE DR,70.67483737,,1033,WATEROUS,WB-59,1972,5,,,blue,MADISON WATER UTILITY,
-89.496067314212283,43.067663931751994,2270,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2853-2,,,,ACT,HORSESHOE BND & INNER DR,358.99317429,,1060,WATEROUS,WB-59,1966,5,,,blue,MADISON WATER UTILITY,
-89.493465295319453,43.066083624885088,2272,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2853-8,,,,ACT,"GETTYSBURG DR & YELLOWSTONE DR,S",275.05010919,,1027,WATEROUS,WB-59,1965,5,,,blue,MADISON WATER UTILITY,
-89.495960885044397,43.066774391820971,2273,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2853-4,,,,ACT,"14 Sumter Ct Sumter Ct, 53705",137.73664775,,1051,WATEROUS,WB-59,1965,5,,,Blue,MADISON WATER UTILITY,
-89.494668095290635,43.06675613798069,2274,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2853-5,,,,ACT,"14 Appomattox Ct Appomattox Ct, 53705",126.10023309,,1054,WATEROUS,WB-59,1965,5,,,Blue,MADISON WATER UTILITY,
-89.497648058908794,43.068493127827246,2275,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2752-9,,,,ACT,"6710 Colony Dr Colony Dr, 53717",89.91924908,,1066,WATEROUS,WB-59,1974,5,,,blue,MADISON WATER UTILITY,
-89.496083257973396,43.069005870187631,2276,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2852-4,,,,ACT,"105 Horseshoe Bnd Horseshoe Bnd, 53705",74.94671615,,1066,KENNEDY,K-11,1975,5,,,blue,MADISON WATER UTILITY,
-89.496324511650187,43.068497499280134,2277,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2852-5,,,,ACT,COLONY DR & HORSESHOE BND,90.33147504,,1065,KENNEDY,K-11,1975,5,,,blue,MADISON WATER UTILITY,
-89.493208576885721,43.068522559013466,2278,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2852-6,FLD,,,ACT,"YELLOWSTONE DR,N & SHENANDOAH WAY",358.857,,1027,WATEROUS,WB-59,1966,5,,,blue,MADISON WATER UTILITY,
-89.493598235554757,43.07010421738898,2279,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2852-3,FLD,,,ACT,"YELLOWSTONE DR,N & BLUE RIDGE PKY",42.7257,,1018,KENNEDY,K-11,1966,5,,,blue,MADISON WATER UTILITY,
-89.495742533214496,43.070364512180163,2280,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2852-2,,,,ACT,SHILOH DR & SHILOH CT,222.24860455,,1030,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.493987077009706,43.064850945730505,2281,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2854-1,,,,ACT,"6 Yellowstone Ct Yellowstone Ct, 53705",146.69091547,,1034,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.493354819397567,43.063422216466016,2283,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2854-3,FLD,,,ACT,"YELLOWSTONE DR,S & OFFSHORE DR",176.103,,1030,WATEROUS,WB-59,1968,5,,,blue,MADISON WATER UTILITY,
-89.495525136904121,43.06343853631828,2284,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2854-4,,,,ACT,"103 Grand Canyon Dr Grand Canyon Dr, 53705",111.9452,,1033,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.494662657742438,43.063471198063368,2285,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2854-5,,,,ACT,OFFSHORE DR & GRAND CANYON CT,84.8142,,1032,WATEROUS,WB-59,1971,5,,,blue,MADISON WATER UTILITY,
-89.497220575339185,43.060951732365581,2286,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2855-1,,,,ACT,GRAND CANYON DR & MINERAL POINT RD,0.514,,1041,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.496445472449722,43.062647246738031,2287,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2855-2,,,,ACT,"10 Coronado Ct Coronado Ct, 53705",144.5853,,1038,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.494758184140053,43.062862833383633,2288,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2855-5,,,,ACT,"10 Grand Canyon Ct Unit 10 Grand Canyon Ct, 53705",254.733927,,1037,WATEROUS,WB-59,1974,5,,,blue,MADISON WATER UTILITY,
-89.49373872070359,43.06199709918674,2289,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2855-6,,,,ACT,"11 Dunraven Ct Dunraven Ct, 53705",205.32664552,,1043,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.49412911367196,43.061302823923086,2290,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2855-7,,,,ACT,"20 Mesa Verde Ct Unit G Mesa Verde Ct, 53705",48.73603963,,1073,WATEROUS,WB-59,1974,5,,,blue,MADISON WATER UTILITY,
-89.494947829349286,43.06215866271328,2291,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2855-4,,,,ACT,"20 Coronado Ct Coronado Ct, 53705",72.8257,,1059,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.498062398076868,43.060980330811319,2292,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2755-4,,,,ACT,"6706 Mineral Point Rd Mineral Point Rd, 53705",136.9942,,1037,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.502548235481655,43.06103779067837,2293,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2755-2,,,,ACT,"GAMMON RD,S & MINERAL POINT RD",358.7885,,1040,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.502492786317291,43.062893268021625,2294,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2755-1,,,,ACT," ,  ",359.094,,1055,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.502448511229574,43.06446223826967,2295,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2754-1,,,,ACT,"GAMMON RD,S & 1ST S TREE LN,E SIDE",358.6933,,1048,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.502851219494389,43.064492657945166,2296,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2654-4,,,,ACT,"GAMMON RD,S & 1ST S TREE LN,W SIDE",270.2622,,1048,MUELLER,Mueller,1979,5,,,blue,MADISON WATER UTILITY,
-89.497266677893549,43.071563983779342,2297,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2851-1,,,,ACT,SHILOH DR & SARATOGA CIR,223.30658547,,1057,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.497072115673276,43.072723245221695,2298,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2851-2,FLD,,,ACT,"YELLOWSTONE DR,N & SAN JUAN TRL",62.6985,,1067,WATEROUS,WB-59,1972,5,,,blue,MADISON WATER UTILITY,
-89.496229989282853,43.072174894004171,2299,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2851-3,FLD,,,ACT,"YELLOWSTONE DR,N & BRYCE CANYON CIR",43.0988,,1054,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.495415505606346,43.071534482172858,2300,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2851-4,FLD,,,ACT,"YELLOWSTONE DR,N & YOSEMITE TRL",43.1009,,1038,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.494600029615327,43.070894877082154,2301,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2851-5,FLD,,,ACT,"YELLOWSTONE DR,N & GLACIER DR",43.1013,,1023,WATEROUS,WB-59,1967,5,,,blue,MADISON WATER UTILITY,
-89.494256506777162,43.072302261812517,2302,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2851-6,,,,ACT,"402 Yosemite Trl Yosemite Trl, 53705",162.07870174,,1054,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.492880954492833,43.072720610070476,2303,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2851-8,,,,ACT,GLACIER CT & END OF CUL-DU-SAC,127.88243881,,1051,WATEROUS,W-59,1967,5,,,blue,MADISON WATER UTILITY,
-89.493237567325977,43.071762785202068,2304,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-2851-7,,,,ACT,"218 Glacier Dr Glacier Dr, 53705",132.40483262,,1044,WATEROUS,W-59,1967,5,,,blue,MADISON WATER UTILITY,
-89.48746431534228,43.060646024076867,2305,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3056-1,,,,ACT,"6210 Mineral Point Rd Mineral Point Rd, 53705",180.5787,,1010,MUELLER,Mueller 87,1987,5,,,blue,MADISON WATER UTILITY,
-89.486338169718451,43.062903942806848,2306,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3055-1,,,,ACT,ISLAND DR & MASTHEAD DR,358.9429,,998,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.48638376363823,43.06100889242726,2307,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3055-2,,,,ACT,ISLAND DR & MINERAL POINT RD,178.9457,,1011,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.484724911125397,43.0609438112484,2308,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3055-3,,,,ACT,"6102 Mineral Point Rd Mineral Point Rd, 53705",180.2208,,1022,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.483489021100155,43.067492230299997,2309,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3053-5,FLD,,,ACT,"6001 South Hill Dr South Hill Dr, 53705",152.5178,,948,,Pacer,1991,5,,,blue,MADISON WATER UTILITY,
-89.484560717231659,43.067068238862923,2310,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3053-4,FLD,,,ACT,FRIGATE DR & SOUTH HILL DR,216.9949,,952,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.485472296511546,43.066791503776486,2311,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3053-3,,,,ACT,SOUTH HILL DR & INNER DR,125.3195,,954,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.486105929257207,43.065733780730284,2312,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3053-2,,,,ACT,"117 Nautilus Dr Nautilus Dr, 53705",16.1912275,,971,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.48274548905728,43.064271157004264,2313,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3154-1,,,,ACT,"6002 Galley Ct Galley Ct, 53705",344.93251604,,1014,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.484102943518963,43.063378035777589,2314,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3054-6,,,,ACT,FRIGATE DR & DRIFTWOOD AVE,178.81569709,,1024,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.483897903289602,43.065153270786233,2315,,,WUPTB,2017-08-31T16:19:40.000Z,HYDR-3054-5,,,,ACT,FRIGATE DR & HAWSER RD,174.53569418,,990,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.484909086745333,43.06523354657422,2316,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-3054-4,,,,ACT,ISLAND DR & HAWSER RD,354.9234,,973,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.485584404026085,43.063706072983585,2317,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-3054-3,,,,ACT,DRIFTWOOD AVE & ISLAND DR,50.84773689,,992,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.486667518608741,43.064511977981233,2318,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-3054-2,,,,ACT,LANDFALL DR & NAUTILUS DR,253.51273961,,977,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.48726073799638,43.063760823972672,2319,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-3054-1,,,,ACT,NAUTILUS DR & MASTHEAD DR,299.80045681,,993,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.491892719225703,43.060983899225114,2320,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-2955-2,,,,ACT,"YELLOWSTONE DR,S & MINERAL POINT RD",180.4852,,1037,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.489080734587134,43.060977301708363,2322,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-2955-3,,,,ACT,NAUTILUS DR & MINERAL POINT RD,180.9623,,1012,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.489263040655842,43.061513372666347,2323,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-2955-4,,,,ACT,"315 Nautilus Dr Nautilus Dr, 53705",179.30933251,,1009,WATEROUS,WB-59,,5,,,blue,MADISON WATER UTILITY,
-89.488859133031269,43.06322217246268,2324,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-2954-7,,,,ACT,OFFSHORE DR & NAUTILUS DR,49.55472274,,1000,WATEROUS,WB-59,1964,5,,,blue,MADISON WATER UTILITY,
-89.490306705881238,43.063358526164016,2325,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-2954-6,,,,ACT,"6318 Offshore Dr Offshore Dr, 53705",90.49128322,,1010,,M-3,,5,,,blue,MADISON WATER UTILITY,
-89.489652011763596,43.064148071952431,2326,,,WUPTB,2017-08-31T16:19:41.000Z,HYDR-2954-4,,,,ACT,"6329 Masthead Dr Masthead Dr, 53705",270.26207191,,1007,WATEROUS,WB-59,1964,5,,,blue,MADISON WATER UTILITY,
